0,37883;-0,01779;0,00289221082294923
0,38528;-0,01777;0,00293379744107307
0,38529;-0,00987;0,00298722622239629
0,37889;-0,00987;0,00289696159292158
0,37122;-0,01932;0,00238919698082775
0,37672;-0,02885;0,00309983105798489
0,3871;-0,02878;0,00300376121934884
0,39273;-0,01931;0,00247398084396849
0,39276;-0,00824;0,00244695939134526
0,38717;0,00113;0,00299591665527254
0,37689;0,00114;0,00302257890333689
0,37131;-0,00824;0,0024206911095713
0,36545;-0,01927;0,00238649715301419
0,36878;-0,02974;0,00269613148277324
0,37639;-0,03752;0,00324638651801005
0,38702;-0,03736;0,00316607533098962
0,39472;-0,02964;0,00266101054670934
0,39831;-0,01926;0,00236962612599042
0,39836;-0,00829;0,00238512985824166
0,39484;0,00205;0,00270148478942502
0,38717;0,00969;0,00319839215404545
0,3766;0,00976;0,00322504281486597
0,36898;0,00208;0,00265576152525208
0,36553;-0,00829;0,00235486397734462
0,35969;-0,01926;0,00242125888451921
0,36208;-0,02999;0,00261906472402661
0,36732;-0,03964;0,00299271857597408
0,37606;-0,04613;0,00339698592613364
0,38684;-0,04591;0,00324576080684296
0,39559;-0,03939;0,00278047503064826
0,40115;-0,02992;0,00251107161148435
0,40384;-0,01926;0,00239450393850418
0,40389;-0,00829;0,00237583688868598
0,4013;0,00233;0,00255326076628761
0,39579;0,01175;0,00288857242838504
0,38704;0,01815;0,00332028995918973
0,37632;0,01827;0,00338512058844659
0,36759;0,01187;0,00294567436600395
0,36226;0,00235;0,00258186967131624
0,35976;-0,00829;0,00239415632118913
0,3539;-0,01926;0,00248252064267489
0,35576;-0,03009;0,00259112787914041
0,35976;-0,04032;0,00287266314259958
0,36628;-0,04913;0,00317144022488523
0,37571;-0,0546;0,00347970725987175
0,38655;-0,05433;0,00335417106016329
0,39592;-0,04871;0,00293072682145679
0,40271;-0,04009;0,0026514974195208
0,4071;-0,03002;0,00248678474840617
0,40928;-0,01925;0,00245087587976149
0,40933;-0,00829;0,00240904592951711
0,40727;0,00244;0,00252146536920435
0,40295;0,01247;0,00271992009436651
0,39618;0,02101;0,00302293810789578
0,38681;0,0265;0,00336786718237627
0,37602;0,02668;0,00344852598671175
0,36663;0,02127;0,00318104605002445
0,36004;0,01258;0,00283076366889219
0,35594;0,00246;0,00258949407775968
0,35398;-0,00829;0,00245984440648978
0,34805;-0,01926;0,00250066626652051
0,34957;-0,03017;0,00255571726198063
0,35277;-0,04071;0,00272683767893601
0,35793;-0,05042;0,00297496691841885
0,36542;-0,05845;0,00329256168469256
0,37529;-0,06315;0,00353281159836759
0,38619;-0,06282;0,00338361424674804
0,39595;-0,05784;0,00305002908398203
0,40362;-0,04997;0,00276492494942168
0,40921;-0,04049;0,00262503215460164
0,41288;-0,03011;0,00253539323629403
0,41472;-0,01926;0,00248294937069679
0,41478;-0,00828;0,00245319332852849
0,41306;0,00253;0,00252570630044796
0,40949;0,01287;0,00268459058791358
0,40394;0,02229;0,00283814474321509
0,39627;0,03007;0,00307352801447942
0,38651;0,03489;0,00335726485426723
0,37566;0,03512;0,00345246564961565
0,36582;0,03048;0,00325170506293032
0,3583;0,02257;0,00290481774424172
0,35306;0,01297;0,00269496117114591
0,34974;0,00254;0,00250926400144609
0,34812;-0,00828;0,0024138082867333
0,34212;-0,01928;0,00225938508814416
0,34339;-0,03025;0,0022829303676169
0,34608;-0,04096;0,00237326452055461
0,35033;-0,05114;0,00259202009691571
0,35642;-0,06033;0,00286557174937255
0,36462;-0,06769;0,00322029204489362
0,3748;-0,07177;0,00346424987659585
0,38576;-0,07139;0,00334822680407593
0,39579;-0,06689;0,00306205664308276
0,40409;-0,05963;0,0027652609794929
0,41059;-0,05072;0,00260757017814229
0,41537;-0,04077;0,00256247262513644
0,41855;-0,0302;0,00247379544806713
0,42015;-0,01928;0,00241430653821821
0,42022;-0,00827;0,0024514436547094
0,41874;0,0026;0,00245707505521322
0,41567;0,01313;0,00258416394559557
0,41095;0,02304;0,00267440540058261
0,40447;0,03188;0,00283508571084265
0,39616;0,039;0,00306820946955915
0,38613;0,04334;0,00328302538301634
0,37523;0,04362;0,00335700993490286
0,36509;0,03958;0,00317456878072068
0,35687;0,03236;0,00283057827299083
0,3507;0,0233;0,00258906534973778
0,34636;0,01323;0,00238211717484456
0,34357;0,00262;0,00226064809772218
0,34218;-0,00827;0,00222269987416253
0,33615;-0,01929;0,00189011121436633
0,33725;-0,03031;0,00195772278214359
0,33955;-0,04113;0,00203016623060006
0,34316;-0,05159;0,00219304811718875
0,34828;-0,0614;0,00239175776171528
0,35509;-0,0701;0,00269718592196223
0,36384;-0,07682;0,00305898602346649
0,37425;-0,0804;0,00322457932511257
0,38525;-0,07996;0,00315770934094075
0,39548;-0,07584;0,00295149116240913
0,40425;-0,06911;0,00270776507558359
0,41142;-0,0607;0,00254166193520877
0,41708;-0,05119;0,00247597384990811
0,42129;-0,04096;0,00241492066214146
0,42411;-0,03026;0,00240006581554498
0,42555;-0,01929;0,00235482921561312
0,42562;-0,00826;0,00233911691297285
0,42432;0,00266;0,00243255644725834
0,42161;0,01331;0,00246933435919065
0,41749;0,0235;0,00248287984723378
0,41186;0,03294;0,00260613335990675
0,40468;0,04125;0,002753314531099
0,3959;0,04784;0,00292795747018023
0,38567;0,05178;0,00309263537956335
0,37474;0,05212;0,00313448850429539
0,36438;0,04858;0,00293619600054692
0,35562;0,04198;0,00261122015995031
0,34874;0,03343;0,00234289435446306
0,34353;0,02375;0,0021490745268349
0,33982;0,0134;0,00200044495016326
0,33742;0,00267;0,001897086735155
0,33621;-0,00826;0,00184497889962898
0,33016;-0,0193;0,00153070967233592
0,33111;-0,03035;0,00157525103763769
0,33312;-0,04126;0,00164067261633013
0,33626;-0,0519;0,00175916377178692
0,34064;-0,06208;0,00192500040555353
0,34645;-0,07152;0,00217129886051044
0,35389;-0,07973;0,00242730742580108
0,36306;-0,08591;0,00277436855314721
0,37364;-0,08908;0,00293633504747294
0,38467;-0,08858;0,00292370495169278
0,39504;-0,08473;0,00277724218961829
0,40415;-0,07844;0,002598671174877
0,41188;-0,07049;0,0024442595635317
0,41822;-0,0614;0,00234374022326301
0,42327;-0,05153;0,00230921023663469
0,42705;-0,04111;0,00229097191483839
0,42959;-0,03031;0,00228867764055906
0,4309;-0,0193;0,00223509822506599
0,43097;-0,00825;0,00223134395806345
0,42981;0,0027;0,00223940867977261
0,42739;0,01344;0,00228529416535924
0,42371;0,02382;0,00232961537302814
0,41871;0,03364;0,00239090030567149
0,41238;0,04264;0,00247045832184265
0,40464;0,05046;0,00260499781001092
0,3955;0,05657;0,00273288622021789
0,38514;0,06023;0,00282706733810882
0,37418;0,06062;0,00283267556412497
0,36366;0,0575;0,00263956255837074
0,35449;0,05145;0,00236320679290583
0,347;0,0434;0,00208897149306272
0,3411;0,03411;0,0018756387468164
0,33662;0,02405;0,00170541054763632
0,33339;0,01352;0,00161791526943818
0,33128;0,00271;0,00153417425824259
0,33021;-0,00825;0,00149862459415678
0,32412;-0,01931;0,00117436716267795
0,32497;-0,03039;0,00120905937071996
0,32675;-0,04136;0,0012529286758793
0,32952;-0,05212;0,00133845412262548
0,33336;-0,06255;0,00147927389695232
0,33839;-0,07245;0,00164944415991323
